Company Name,All Instruments,Latest Instrument,Current Rater(s),Latest Rater,Rater Count,Rating,Rating Status,Rating Date,Urgency,Priority Score,INC Flag,Sector,Why Target,ACER Pitch Angle
Chhayalaxmi Milk Planet Private Limited,Long Term Bank Facilities | Proposed Long Term/ Short Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR B+ (Reaffirmed),,2025-08-04,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Delicious Agro,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BB- (Assigned),,2025-06-16,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Dharamputra Food Industries Private Limited,Long Term Bank Facility,Long Term Bank Facility,Infomerics,Infomerics,1,IVR BB (Upgraded),,2025-10-09,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
G-One Agro Products Limited,Long Term Facilities | Short Term Facilities,Long Term Facilities,Infomerics,Infomerics,1,IVR A- (Reaffirmed),,2025-10-29,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Galaxy Agro Industries Private Limited,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BBB (Reaffirmed),,2025-09-24,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Galaxy Food Industries Private Limited,Long Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BBB (Reaffirmed),,2025-09-24,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Ganga Agro Tech Private Limited,Long Term Bank Facility,Long Term Bank Facility,Infomerics,Infomerics,1,IVR BBB- (Assigned),,2025-07-24,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Indo Farm Equipment Limited,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR A- (Reaffirmed),,2025-08-08,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
K.M. Sugar Mills Limited,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR A- (Reaffirmed),,2025-07-11,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
KCC Agri Logistics (Borivali) Private Limited,Long Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BBB- (CE)(Reaffirmed),,2025-07-25,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Kareli Sugar Mill Private Limited,Long Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BBB- (Reaffirmed),,2025-08-22,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Kisanmitra Agro Industries Private Limited (Erstwhile Kisanmitra Warehousing Private Limited),Long Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BBB (Upgraded),,2025-09-30,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Ku Koo Ch Ku Poultry Farm Private Limited,Long Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR B (Reaffirmed and Withdrawn),,2025-07-31,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Kuppanna Poultry Farm,Long Term Facilities | Proposed Long Term Fund Based Bank Facility,Long Term Facilities,Infomerics,Infomerics,1,IVR BB+ (Assigned),,2025-11-06,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Lakshmiji Sugar Mills Company Limited,Long Term Bank Facilities- Cash Credit,Long Term Bank Facilities- Cash Credit,Infomerics,Infomerics,1,IVR B+ (Reaffirmed),,2025-10-23,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Mahakaushal Sugar and Power Industries Limited,Long Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BBB (Upgraded),,2025-10-01,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Manish Agro-Tech Limited,Long Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BBB- (Assigned),,2025-10-14,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
New Pack Agro Chem,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BB+ (Reaffirmed),,2025-10-13,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Nutrifresh Farm Tech India Private Limited (NFTIPL),Long Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BBB (Reaffirmed),,2025-10-06,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Om Shweta Food & Feed Private Limited,Long Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BB- (Assigned),,2025-08-01,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Pagariya Food Labs Private Limited,Long Term/Short Term Bank Facilities,Long Term/Short Term Bank Facilities,Infomerics,Infomerics,1,IVR BBB-/IVR A3; (Reaffirmed),,2025-06-16,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Panchaganga Seeds Private Limited,Long Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BBB (Reaffirmed),,2025-06-27,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Panchaganga Sugar & Power Private Limited,Long Term Bank Facilities - Cash Credit | Long Term Bank Facilities - Term Loan,Long Term Bank Facilities - Term Loan,Infomerics,Infomerics,1,IVR BBB- (Reaffirmed),,2025-06-27,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Rajganga Agro Product Private Limited,Long Term Bank Facility | Short Term Bank Facilities,Long Term Bank Facility,Infomerics,Infomerics,1,IVR BB+ (Reaffirmed),,2025-10-23,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Ranga Food Products LLP,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BB (Reaffirmed),,2025-10-23,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Real Grain Roller Flour Mills Private Limited,Long Term Facilities | Long Term Facilities - Proposed,Long Term Facilities,Infomerics,Infomerics,1,IVR BB+ (Assigned),,2025-10-01,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Sai Ganesh Multi State Co-operative Dairy Limited,Long Term Bank Facilities - Proposed Cash Credit | Long Term Bank Facilities - Proposed Term Loan,Long Term Bank Facilities - Proposed Term Loan,Infomerics,Infomerics,1,IVR BBB- (Upgraded),,2025-07-17,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Sanskar Agro Processors Private Limited,Long Term Facilities | Short Term Facilities,Long Term Facilities,Infomerics,Infomerics,1,IVR BBB- (Upgraded and Withdrawn),,2025-08-21,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Shah Agri Impex Private Limited,Long Term Bank Facilities - Cash Credit | Long Term Bank Facilities - Term Loan,Long Term Bank Facilities - Cash Credit,Infomerics,Infomerics,1,IVR BBB- (Upgraded),,2025-07-14,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Sharda Rice Mill,Long Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BBB- (Assigned),,2025-10-08,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Shiv Shakti Agro Products,Long Term Bank Facilities | Short Term Bank Facility,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BB- (Assigned),,2025-11-13,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Shree Tirupati Balajee Agro Trading Company Limited,Long Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR A-,,2025-11-18,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Sitaram Agro Industries,Long Term Facilities | Proposed Long/ Short Term Facilities,Long Term Facilities,Infomerics,Infomerics,1,IVR BB- (Assigned),,2025-11-26,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Sree Murali Mohana Boiled and Raw Rice Mill Private Limited,Long Term Bank Facilities | Short Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BBB+ (Reaffirmed),,2025-09-19,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Sree Siddarameshwara Agro Industries,Long Term Bank Facilities | Long Term Bank Facilities - Proposed,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BBB- (Assigned),,2025-06-23,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Sri Vethaa Dairy Private Limited,Long Term Facilities,Long Term Facilities,Infomerics,Infomerics,1,IVR BB+ (Assigned),,2025-08-06,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Sunbridge Agro Private Limited,Long Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BBB,,2025-10-10,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Venus Agro Fuels Private Limited,Long Term Bank Facilities,Long Term Bank Facilities,Infomerics,Infomerics,1,IVR BB (Reaffirmed),,2025-12-10,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Vishnu Sugar Mills Limited,Long Term Bank Facilities (Including Proposed) | Short Term Bank Facilities,Long Term Bank Facilities (Including Proposed),Infomerics,Infomerics,1,IVR BBB- (Reaffirmed),,2025-12-05,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Viswa Saravana Agro Products,Long Term Facilities,Long Term Facilities,Infomerics,Infomerics,1,IVR BB (Assigned),,2025-09-10,MEDIUM,2,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Adani Agri Fresh Ltd.,Non-government debt,Non-government debt,CARE,CARE,1,A-/A2+,Upgraded,2026-04-07,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Adani Agri-Logistics Ltd.,Term loans,Term loans,CARE,CARE,1,AAA(CE),Withdrawn,2025-12-30,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Al-Sami Agro Products Pvt. Ltd.,Non-fund-based financial facility/instrument | Non-government debt,Non-fund-based financial facility/instrument,CARE,CARE,1,A 4+,Reaffirmed,2026-04-06,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Al-Sami Food Exports Pvt. Ltd.,Non-fund-based financial facility/instrument | Non-government debt | Term loans,Non-fund-based financial facility/instrument,CARE,CARE,1,A 4+,Initial Rating,2026-04-06,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Apollo Agro Inds. Ltd.,Non-fund-based financial facility/instrument,Non-fund-based financial facility/instrument,CRISIL,CRISIL,1,A 4,Withdrawn,2026-01-09,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Baramati Agro Ltd.,Non-government debt | Term loans,Non-government debt,CARE,CARE,1,A-/A2,Reaffirmed,2026-04-07,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Basant Agro Tech (India) Ltd.,Fund based financial facility/instrument | Non-fund-based financial facility/instrument | Term loans,Fund based financial facility/instrument,ICRA,ICRA,1,A 3+,Rating Watch,2026-04-06,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Bharat Agro Impex Pvt. Ltd.,Bank Guarantee | Fund based financial facility/instrument | Long term Loans | Non-fund-based financial facility/instrument | Term loans,Bank Guarantee,CRISIL,CRISIL,1,A 3,Reaffirmed,2026-02-20,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Bnazrum Agro Exports Pvt. Ltd.,Term loans,Term loans,CARE,CARE,1,B,Initial Rating,2026-03-05,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Clarion Wind Farm Pvt. Ltd.,Term loans,Term loans,IND-RA,IND-RA,1,BBB-,Initial Rating,2026-04-08,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Creamline Dairy Products Ltd.,Long term Loans,Long term Loans,CRISIL,CRISIL,1,AA,Upgraded,2026-04-23,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Daund Sugar Pvt. Ltd.,Term loans,Term loans,CRISIL,CRISIL,1,BBB-,Downgraded,2026-02-18,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Davangere Sugar Co. Ltd.,Letter Of credit | Term loans,Letter Of credit,CARE,CARE,1,A 3,Upgraded,2026-03-12,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Deesan Agro-Tech Pvt. Ltd.,Bank Guarantee | Fund based financial facility/instrument,Bank Guarantee,CRISIL,CRISIL,1,A 2,Upgraded,2025-12-23,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Delhi Flour Mills Co. Ltd.,Bank Guarantee | Term loans,Bank Guarantee,CARE,CARE,1,A 4+,Reaffirmed,2026-04-02,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Devi Aqua Feeds Pvt. Ltd.,Non-government debt,Non-government debt,CARE,CARE,1,A-/A2,Withdrawn,2026-01-13,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Dodla Dairy Ltd.,Non-government debt | Term loans,Non-government debt,ICRA,ICRA,1,AA/A1+,Reaffirmed,2026-04-02,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Epic Agro Products Pvt. Ltd.,Term loans,Term loans,ICRA,ICRA,1,BBB-,Initial Rating,2026-03-31,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Fair Deal Food Ventures Pvt. Ltd.,Fund based financial facility/instrument,Fund based financial facility/instrument,CARE,CARE,1,BBB-,Reaffirmed,2026-03-25,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
Freshara Agro Exports Ltd.,Long term Loans | Term loans,Long term Loans,CRISIL,CRISIL,1,BBB,Reaffirmed,2026-04-02,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
G R B Dairy Foods Pvt. Ltd.,Term loans,Term loans,CRISIL,CRISIL,1,A,Upgraded,2025-12-29,LOW,1,NO,Agro/Food,Agro/Food sector — peak season timing,Pre-Kharif season (June–July) = peak AgriCredit demand — ideal timing for fresh rating
