Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Quarter,Escalation_Month,Escalation_Date,HOT_Date,Amt_num,Sector,NCD_Flag,Source,Why Target,ACER Pitch Angle,Call_Window,Also_In_Other_Quarter
Mangrul Mills Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-23,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,0.4,Other,Standard,D365,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mani Square Ltd.,CARE,Bank Guarantee,D,2026-04-15,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,5.5,Other,Standard,D365,"INC since Apr 2026 (74 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mani Square Ltd.,CARE,Letter Of credit,D,2026-04-15,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,20.0,Other,Standard,D365,"INC since Apr 2026 (74 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mani Square Ltd.,CARE,Term loans,D,2026-04-15,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,68.0,Other,Standard,D365,"INC since Apr 2026 (74 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mani Square Ltd.,CARE,Term loans,D,2026-04-15,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,170.0,Other,Standard,D365,"INC since Apr 2026 (74 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Manjeera Constructions Ltd.,IND-RA,Non-government debt,D,2026-04-02,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,15.0,Construction/Infra,NCD — SEBI License Required,D365,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Manjeet Fibers Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2026-04-02,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,46.11,Other,NCD — SEBI License Required,D365,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Manorama Ropes India Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-23,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,0.9,Other,Standard,D365,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Manorama Ropes India Pvt. Ltd.,CRISIL,Term loans,B,2026-04-23,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,6.3,Other,Standard,D365,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mantri Developers Pvt. Ltd.,CARE,Fund based financial facility/instrument,D,2026-04-02,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,230.0,Other,Standard,D365,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Maple Computer & Communication Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2026-04-08,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,2.0,Other,Standard,D365,"INC since Apr 2026 (81 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Marbaniang Projects Pvt. Ltd.,BRICKWORK,Term loans,C,2026-04-08,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,29.21,Other,Standard,D365,"INC since Apr 2026 (81 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Marino Food Products Pvt. Ltd.,ACUITE,Long term Loans,D,2026-04-10,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,26.0,Agro/Food,Standard,D365,"INC since Apr 2026 (79 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Marshall Corporation Ltd.,ACUITE,Bank Guarantee,A 4,2026-04-21,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,2.01,Other,Standard,D365,"INC since Apr 2026 (68 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Marut Nandan Textiles Ltd.,CRISIL,Term loans,B,2026-04-24,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,0.63,Textiles,Standard,D365,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Marvellous Intra Pvt. Ltd.,ACUITE,Long term Loans,B-,2026-04-22,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,5.25,Other,Standard,D365,"INC since Apr 2026 (67 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Masina Alloys Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-23,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,1.5,Steel & Metals,Standard,D365,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mayasheel Retail India Ltd.,CRISIL,Fund based financial facility/instrument,B,2026-04-24,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,31.95,Other,Standard,D365,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mayasheel Retail India Ltd.,CRISIL,Term loans,B,2026-04-24,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,63.05,Other,Standard,D365,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mcon Rasayan India Ltd.,ICRA,Term loans,B+,2026-04-03,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,5.91,Other,Standard,D365,"INC since Apr 2026 (86 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Med Freshe Pvt. Ltd.,CARE,Letter Of credit,A 4,2026-04-21,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,82.0,Other,Standard,D365,"INC since Apr 2026 (68 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Med Freshe Pvt. Ltd.,CARE,Term loans,B+,2026-04-21,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,1.0,Other,Standard,D365,"INC since Apr 2026 (68 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Medsmart Logistics Pvt. Ltd. [Merged],IND-RA,Non-government debt,B+/A4,2026-04-02,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,50.0,Logistics,NCD — SEBI License Required,D365,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Megamiles Bearing Cups Pvt. Ltd.,CRISIL,Letter Of credit,A 4,2026-04-24,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,1.5,Other,Standard,D365,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mehadia Sales Trade Corpn. Pvt. Ltd.,IND-RA,Non-government debt,D,2026-04-02,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,35.0,Other,NCD — SEBI License Required,D365,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mel Systems & Services Ltd.,ACUITE,Bank Guarantee,A 4,2026-04-09,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,5.0,IT/Technology,Standard,D365,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mel Systems & Services Ltd.,ACUITE,Bank Guarantee,A 4,2026-04-09,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,2.62,IT/Technology,Standard,D365,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mel Systems & Services Ltd.,ACUITE,Letter Of credit,A 4,2026-04-09,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,4.5,IT/Technology,Standard,D365,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mel Systems & Services Ltd.,ACUITE,Term loans,B-,2026-04-09,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,1.25,IT/Technology,Standard,D365,"INC since Apr 2026 (80 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ACUITE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Metal Care Alloys Pvt. Ltd.,BRICKWORK,Letter Of credit,A 4,2026-04-01,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,0.0,Steel & Metals,Standard,D365,"INC since Apr 2026 (88 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Metal Care Alloys Pvt. Ltd.,BRICKWORK,Bank Guarantee,BB,2026-04-01,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,0.0,Steel & Metals,Standard,D365,"INC since Apr 2026 (88 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Metal Care Alloys Pvt. Ltd.,BRICKWORK,Term loans,BB,2026-04-01,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,0.56,Steel & Metals,Standard,D365,"INC since Apr 2026 (88 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at BRICKWORK hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Metal Crafts Constructors Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,2026-04-27,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,26.0,Steel & Metals,Standard,D365,"INC since Apr 2026 (62 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Metal Crafts Constructors Pvt. Ltd.,CRISIL,Term loans,B,2026-04-27,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,5.7,Steel & Metals,Standard,D365,"INC since Apr 2026 (62 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Metal Crafts Constructors Pvt. Ltd.,CRISIL,Term loans,B,2026-04-27,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,18.3,Steel & Metals,Standard,D365,"INC since Apr 2026 (62 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mevada Oil Mill Pvt. Ltd.,CARE,Term loans,D,2026-04-13,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,0.6,Other,Standard,D365,"INC since Apr 2026 (76 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mhetre Foods Pvt. Ltd.,CRISIL,Long term Loans,D,2026-04-24,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,7.5,Agro/Food,Standard,D365,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mighty Auto Wheels Pvt. Ltd.,CARE,Term loans,B-,2026-04-27,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,3.0,Automobiles,Standard,D365,"INC since Apr 2026 (62 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Millenium Marbles Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2026-04-02,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,10.0,Other,NCD — SEBI License Required,D365,"INC since Apr 2026 (87 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at IND-RA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mini Diamonds (India) Ltd.,CRISIL,Long term Loans,D,2026-04-23,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,1.0,Other,Standard,D365,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mittal Filaments Pvt. Ltd.,CARE,Bank Guarantee,A 4,2026-04-16,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,0.25,Other,Standard,D365,"INC since Apr 2026 (73 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mittal Filaments Pvt. Ltd.,CARE,Term loans,B-,2026-04-16,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,8.15,Other,Standard,D365,"INC since Apr 2026 (73 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mittal Udyog Indore Pvt. Ltd.,ICRA,Short-term loan,A 4,2026-04-15,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,0.0,Mining/Minerals,Standard,D365,"INC since Apr 2026 (74 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Short-term loan at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,YES — dual-quarter
Mittapally Agro Products Pvt. Ltd.,CARE,Non-government debt,D,2026-04-14,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,32.5,Agro/Food,NCD — SEBI License Required,D365,"INC since Apr 2026 (75 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-government debt at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mittapally Agro Products Pvt. Ltd.,CRISIL,Bank Guarantee,D,2026-04-24,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,0.5,Agro/Food,Standard,D365,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Bank Guarantee at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mohib Shoes Pvt. Ltd.,CARE,Letter Of credit,D,2026-04-30,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,1.5,Other,Standard,D365,"INC since Apr 2026 (59 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mohini Health & Hygiene Ltd.,CARE,Term loans,B,2026-04-27,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,20.0,Healthcare,Standard,D365,"INC since Apr 2026 (62 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CARE hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Montage Promoters Pvt. Ltd.,CRISIL,Long term Loans,D,2026-04-23,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,8.55,Other,Standard,D365,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Montage Promoters Pvt. Ltd.,CRISIL,Term loans,D,2026-04-23,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,0.95,Other,Standard,D365,"INC since Apr 2026 (66 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mudrakshi Hytech India Pvt. Ltd.,ICRA,Non-fund-based financial facility/instrument,A 4,2026-04-24,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,12.0,IT/Technology,Standard,D365,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Non-fund-based financial facility/instrument at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mudrakshi Hytech India Pvt. Ltd.,ICRA,Term loans,B+,2026-04-24,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,10.75,IT/Technology,Standard,D365,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at ICRA hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Mulpuri Foods & Feeds Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-24,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,15.08,Agro/Food,Standard,D365,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Multicolor Steels (India) Pvt. Ltd.,CRISIL,Letter Of credit,A 4+,2026-04-30,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,23.0,Steel & Metals,Standard,D365,"INC since Apr 2026 (59 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Multicolor Steels (India) Pvt. Ltd.,CRISIL,Fund based financial facility/instrument,BB-,2026-04-30,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,0.3,Steel & Metals,Standard,D365,"INC since Apr 2026 (59 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Fund based financial facility/instrument at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Multicolor Steels (India) Pvt. Ltd.,CRISIL,Term loans,BB-,2026-04-30,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,4.2,Steel & Metals,Standard,D365,"INC since Apr 2026 (59 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Term loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Multiple Special Steel Pvt. Ltd.,CRISIL,Letter Of credit,A 4,2026-04-24,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,2.0,Steel & Metals,Standard,D365,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Letter Of credit at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
Multiple Special Steel Pvt. Ltd.,CRISIL,Long term Loans,B,2026-04-24,LOW (<90 days),Q2 2027,Apr 2027,Apr 2027,Jan 2027,0.81,Steel & Metals,Standard,D365,"INC since Apr 2026 (65 days). MEDIUM by Oct 2026, HOT by Jan 2027, ULTRA HOT by Apr 2027.",Your Long term Loans at CRISIL hits ULTRA HOT in Apr 2027. Start ACER process by Jan 2027 to be ahead of Q2 2027 renewal rush.,Jan–Feb 2027,No
